id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
64,1230 La Cumbre Rd,3.0,5.0,Hillsborough,"3,560 sqft","Sep 6, 2013","$3,600,000",37.55772,-122.35562,CA,Single-Family Home,3600000,"$3,232,000",94010,Hillsborough Knolls,,,Sold,SAN MATEO
65,1265 Tartan Trail Rd,3.0,4.0,Hillsborough,"2,900 sqft","Aug 30, 2013","$2,431,000",37.539413,-122.35378,CA,Single-Family Home,2431000,"$2,681,000",94010,Lakeview,,,Sold,SAN MATEO
66,1217 Southdown Rd,2.0,3.0,Hillsborough,"2,060 sqft","Aug 30, 2013","$2,175,000",37.548435,-122.35407,CA,Single-Family Home,2175000,"$2,663,000",94010,Lakeview,,,Sold,SAN MATEO
67,320 Sierra Dr,5.5,5.0,Hillsborough,"6,783 sqft","Aug 30, 2013","$5,450,000",37.5578,-122.34175,CA,Single-Family Home,5450000,"$5,421,000",94010,Brewer Subdivision,,,Sold,SAN MATEO
68,347 Darrell Rd,3.0,4.0,Hillsborough,"2,520 sqft","Aug 29, 2013","$2,170,000",37.54759,-122.367874,CA,Single-Family Home,2170000,"$2,582,000",94010,Carolands,,,Sold,SAN MATEO
69,125 Tobin Clark Dr,5.0,5.0,Hillsborough,"5,360 sqft","Aug 29, 2013","$3,395,000",37.543457,-122.3323,CA,Single-Family Home,3395000,"$4,183,000",94010,Beresford,,,Sold,SAN MATEO
70,1435 Carlton Rd,2.5,3.0,Hillsborough,"2,330 sqft","Aug 27, 2013","$2,680,000",37.54588,-122.359535,CA,Single-Family Home,2680000,"$2,480,000",94010,Lakeview,,,Sold,SAN MATEO
71,425 Barbara Way,3.0,4.0,Hillsborough,"2,760 sqft","Aug 20, 2013","$3,800,000",37.550358,-122.37056,CA,Single-Family Home,3800000,"$2,842,000",94010,Carolands,,,Sold,SAN MATEO
72,40 Bates Rd,,,Hillsborough,,"Aug 20, 2013","$4,410,000",37.555164,-122.352264,CA,Single-Family Home,4410000,,94010,Hillsborough Park,,,Sold,SAN MATEO
73,2855 Churchill Dr,5.5,5.0,Hillsborough,"4,340 sqft","Aug 20, 2013","$3,200,000",37.56835,-122.38571,CA,Single-Family Home,3200000,"$4,398,000",94010,Hillsborough Hills,,,Sold,SAN MATEO
74,2095 Ralston Ave,3.0,4.0,Hillsborough,"3,370 sqft","Aug 16, 2013","$2,745,000",37.5714,-122.35594,CA,Single-Family Home,2745000,"$3,798,000",94010,Homeplace,,,Sold,SAN MATEO
75,1820 Elmwood Rd,2.5,2.0,Hillsborough,"2,440 sqft","Aug 16, 2013","$2,703,000",37.576088,-122.361534,CA,Single-Family Home,2703000,"$2,533,000",94010,Ryan Tract,,,Sold,SAN MATEO
76,455 Moseley Rd,2.5,2.0,Hillsborough,"2,320 sqft","Aug 15, 2013","$1,925,000",37.554417,-122.367744,CA,Single-Family Home,1925000,"$2,646,000",94010,Carolands,,,Sold,SAN MATEO
77,500 Pullman Rd,4.5,5.0,Hillsborough,"4,810 sqft","Aug 15, 2013","$3,750,000",37.556583,-122.36908,CA,Single-Family Home,3750000,"$4,354,000",94010,Carolands,,,Sold,SAN MATEO
78,2100 Redington Rd,2.0,3.0,Hillsborough,"1,910 sqft","Aug 14, 2013","$2,950,000",37.574364,-122.36713,CA,Single-Family Home,2950000,"$3,422,000",94010,Country Club Manor,,,Sold,SAN MATEO
79,107 W Santa Inez Ave,5.5,5.0,Hillsborough,"4,480 sqft","Aug 13, 2013","$3,135,000",37.566967,-122.33678,CA,Single-Family Home,3135000,"$4,449,000",94010,Hillsborough Heights,,,Sold,SAN MATEO
80,15 Lupine Way,2.5,4.0,Hillsborough,"2,800 sqft","Aug 13, 2013","$2,350,000",37.55828,-122.37236,CA,Single-Family Home,2350000,"$2,367,000",94010,Carolands,,,Sold,SAN MATEO
81,2175 Carmelita Ave,3.0,4.0,Hillsborough,"3,320 sqft","Aug 13, 2013","$2,950,000",37.576965,-122.36998,CA,Single-Family Home,2950000,"$3,278,000",94010,Hillsborough Oaksbridge,,,Sold,SAN MATEO
82,1450 Buckingham Way,3.5,6.0,Hillsborough,"4,597 sqft","Aug 12, 2013","$3,333,000",37.53688,-122.354485,CA,Single-Family Home,3333000,"$4,192,000",94010,Lakeview,,,Sold,SAN MATEO
83,30 Bluebell Ln,2.5,3.0,Hillsborough,"2,550 sqft","Aug 1, 2013","$2,000,000",37.53741,-122.35195,CA,Single-Family Home,2000000,"$2,473,000",94010,Lakeview,,,Sold,SAN MATEO
84,1 Fern Ct,3.0,4.0,Hillsborough,"2,928 sqft","Jul 24, 2013","$3,315,000",37.572243,-122.37063,CA,Single-Family Home,3315000,"$3,366,000",94010,Skyfarm,,,Sold,SAN MATEO
85,380 Alberta Way,3.0,3.0,Hillsborough,"2,390 sqft","Jul 19, 2013","$2,227,000",37.551304,-122.366806,CA,Single-Family Home,2227000,"$2,699,000",94010,Carolands,,,Sold,SAN MATEO
86,1061 San Raymundo Rd,8.0,6.0,Hillsborough,"8,210 sqft","Jul 19, 2013","$5,800,000",37.559162,-122.35337,CA,Single-Family Home,5800000,"$5,085,000",94010,Hillsborough Knolls,,,Sold,SAN MATEO
87,140 Country Club Dr,2.5,3.0,Hillsborough,"2,550 sqft","Jul 17, 2013","$2,650,000",37.574688,-122.35753,CA,Single-Family Home,2650000,"$3,068,000",94010,Country Club Manor,,,Sold,SAN MATEO
88,576 Craig Rd,2.5,3.0,Hillsborough,"2,720 sqft","Jul 15, 2013","$2,925,000",37.55638,-122.37133,CA,Single-Family Home,2925000,"$2,768,000",94010,Carolands,,,Sold,SAN MATEO
89,515 Craig Rd,2.0,3.0,Hillsborough,"1,640 sqft","Jul 15, 2013","$4,875,000",37.552814,-122.37286,CA,Single-Family Home,4875000,"$2,669,000",94010,Carolands,,,Sold,SAN MATEO
90,415 W Santa Inez Ave,3.5,3.0,Hillsborough,"3,070 sqft","Jul 12, 2013","$2,785,000",37.562305,-122.343796,CA,Single-Family Home,2785000,"$3,625,000",94010,Hillsborough Heights,,,Sold,SAN MATEO
91,1024 Black Mountain Rd,3.5,4.0,Hillsborough,"3,640 sqft","Jul 12, 2013","$3,250,000",37.551975,-122.35118,CA,Single-Family Home,3250000,"$3,548,000",94010,Hillsborough Park,,,Sold,SAN MATEO
92,380 Robinwood Ln,3.5,5.0,Hillsborough,"4,029 sqft","Jul 12, 2013","$2,961,000",37.551945,-122.36591,CA,Single-Family Home,2961000,"$3,158,000",94010,Carolands,,,Sold,SAN MATEO
93,35 Citrus Ct,2.5,5.0,Hillsborough,"3,690 sqft","Jul 9, 2013","$2,825,000",37.560932,-122.37337,CA,Single-Family Home,2825000,"$3,013,000",94010,Skyfarm,,,Sold,SAN MATEO
94,1049 San Raymundo Rd,6.5,7.0,Hillsborough,"7,780 sqft","Jul 8, 2013","$7,850,000",37.560055,-122.35325,CA,Single-Family Home,7850000,"$4,446,000",94010,Hillsborough Knolls,,,Sold,SAN MATEO
95,19 Mirasol Ct,2.5,3.0,Hillsborough,"2,680 sqft","Jul 8, 2013","$2,330,000",37.54012,-122.353004,CA,Single-Family Home,2330000,"$2,750,000",94010,Lakeview,,,Sold,SAN MATEO
96,1941 Parkside Ave,4.5,4.0,Hillsborough,"4,610 sqft","Jul 3, 2013","$5,150,000",37.569645,-122.35361,CA,Single-Family Home,5150000,"$5,470,000",94010,Homeplace,,,Sold,SAN MATEO
97,820 Chiltern Rd,5.5,7.0,Hillsborough,"7,870 sqft","Jul 2, 2013","$4,800,000",37.555756,-122.346565,CA,Single-Family Home,4800000,"$3,834,000",94010,Hillsborough Park,,,Sold,SAN MATEO
98,2667 Summit Dr,3.0,3.0,Hillsborough,"1,930 sqft","Jun 28, 2013","$1,592,000",37.57429,-122.38512,CA,Single-Family Home,1592000,"$2,087,000",94010,Burlingame Hillls,,,Sold,SAN MATEO
