id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
1,3200 Denton Ct,,,Pleasanton,,"Mar 4, 2014","$882,500",37.679382,-121.858665,CA,Lot/Land,882500,,94566,,,,Sold,ALAMEDA
2,4105 Morganfield Ct,2.5,4.0,Pleasanton,"1,802 sqft","Mar 4, 2014","$885,000",37.680965,-121.87043,CA,Single-Family Home,885000,"$910,000",94566,,,,Sold,ALAMEDA
3,3303 Rosada Ct,2.0,2.0,Pleasanton,"1,302 sqft","Mar 4, 2014","$486,000",37.68792,-121.88508,CA,Townhouse,486000,"$572,000",94588,,,,Sold,ALAMEDA
4,3660 Kirkcaldy Ct,2.5,4.0,Pleasanton,"2,126 sqft","Mar 4, 2014","$805,000",37.700603,-121.86227,CA,Single-Family Home,805000,"$924,000",94588,,,,Sold,ALAMEDA
5,1969 Paseo Del Cajon,3.0,4.0,Pleasanton,"2,220 sqft","Mar 4, 2014","$935,000",37.66826,-121.88912,CA,Single-Family Home,935000,"$1,016,000",94566,,,,Sold,ALAMEDA
6,5262 Riverdale Ct,2.0,3.0,Pleasanton,"1,525 sqft","Mar 4, 2014","$565,000",37.689114,-121.92118,CA,Townhouse,565000,"$616,000",94588,,,,Sold,ALAMEDA
7,717 Bonita Ave,3.0,3.0,Pleasanton,"2,220 sqft","Mar 4, 2014","$908,000",37.656635,-121.8644,CA,Single-Family Home,908000,"$1,025,000",94566,,,,Sold,ALAMEDA
8,2255 Segundo Ct,1.0,2.0,Pleasanton,903 sqft,"Mar 3, 2014","$265,000",37.650246,-121.90387,CA,Condo,265000,"$338,000",94588,,,,Sold,ALAMEDA
9,4051 Vineyard Ave,1.0,2.0,Pleasanton,987 sqft,"Feb 28, 2014","$520,000",37.66332,-121.867165,CA,Single-Family Home,520000,"$606,000",94566,,,,Sold,ALAMEDA
10,897 Sunset Creek Ln,4.0,5.0,Pleasanton,"3,246 sqft","Feb 28, 2014","$1,540,000",37.644276,-121.87247,CA,Single-Family Home,1540000,"$1,588,000",94566,,,,Sold,ALAMEDA
11,7301 Joshua Cir,3.0,3.0,Pleasanton,"1,499 sqft","Feb 28, 2014","$681,000",37.67316,-121.913284,CA,Single-Family Home,681000,"$880,000",94588,,,,Sold,ALAMEDA
12,5989 Corte Espada,2.0,4.0,Pleasanton,"1,527 sqft","Feb 28, 2014","$750,000",37.669624,-121.89687,CA,Single-Family Home,750000,"$846,000",94566,,,,Sold,ALAMEDA
13,1808 Rosetree Ct,2.0,4.0,Pleasanton,"1,716 sqft","Feb 28, 2014","$874,500",37.67478,-121.878914,CA,Single-Family Home,874500,"$923,000",94566,,,,Sold,ALAMEDA
14,4244 Brindisi Pl,4.5,5.0,Pleasanton,"5,254 sqft","Feb 28, 2014","$1,835,000",37.6317,-121.8057,CA,Single-Family Home,1835000,"$2,289,000",94566,,,,Sold,ALAMEDA
15,1687 Holly Cir,2.5,4.0,Pleasanton,"1,900 sqft","Feb 28, 2014","$770,000",37.680504,-121.86792,CA,Single-Family Home,770000,"$825,000",94566,,,,Sold,ALAMEDA
16,3206 Denton Ct,,,Pleasanton,,"Feb 28, 2014","$881,500",37.679382,-121.85865,CA,Lot/Land,881500,,94566,,,,Sold,ALAMEDA
17,3212 Denton Ct,,,Pleasanton,,"Feb 27, 2014","$1,026,500",37.679382,-121.858635,CA,Lot/Land,1026500,,94566,,,,Sold,ALAMEDA
18,5970 Knoll Woods Ct,4.0,5.0,Pleasanton,"3,365 sqft","Feb 26, 2014","$1,190,000",37.648186,-121.888275,CA,Single-Family Home,1190000,"$1,496,000",94566,,,,Sold,ALAMEDA
19,5680 San Antonio St,2.0,4.0,Pleasanton,"1,877 sqft","Feb 25, 2014","$800,000",37.64735,-121.87509,CA,Single-Family Home,800000,"$914,000",94566,,,,Sold,ALAMEDA
20,589 E Angela St,2.0,3.0,Pleasanton,"1,249 sqft","Feb 25, 2014","$667,500",37.65559,-121.86979,CA,Single-Family Home,667500,"$739,000",94566,,,,Sold,ALAMEDA
21,4344 Valley Ave #C10,2.0,2.0,Pleasanton,"1,318 sqft","Feb 25, 2014","$514,000",37.674923,-121.87713,CA,Townhouse,514000,"$573,000",94566,,,,Sold,ALAMEDA
22,4058 Francisco St,2.0,3.0,Pleasanton,"2,024 sqft","Feb 24, 2014","$839,000",37.67498,-121.86986,CA,Single-Family Home,839000,"$935,000",94566,,,,Sold,ALAMEDA
23,2923 Liberty Dr,2.5,3.0,Pleasanton,"1,558 sqft","Feb 24, 2014","$683,000",37.66655,-121.84658,CA,Single-Family Home,683000,"$791,000",94566,,,,Sold,ALAMEDA
24,7650 Canyon Meadow Cir #E,2.0,2.0,Pleasanton,"1,043 sqft","Feb 21, 2014","$411,000",37.696518,-121.94896,CA,Condo,411000,"$470,000",94588,,,,Sold,ALAMEDA
25,4862 Saginaw Cir,1.5,2.0,Pleasanton,988 sqft,"Feb 21, 2014","$380,000",37.690926,-121.881714,CA,Townhouse,380000,"$395,000",94588,,,,Sold,ALAMEDA
26,3571 Gresham Ct,2.0,3.0,Pleasanton,"2,062 sqft","Feb 20, 2014","$772,500",37.69564,-121.87611,CA,Single-Family Home,772500,"$919,000",94588,,,,Sold,ALAMEDA
