id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
91,751 Harvard Ave,,,Santa Clara,"2,032 sqft","Feb 7, 2014","$910,000",37.336548,-121.99195,CA,Multi-Family,910000,"$982,000",95051,,,,Sold,SANTA CLARA
92,1883 Agnew Rd #328,2.0,3.0,Santa Clara,"1,361 sqft","Feb 7, 2014","$630,000",37.39626,-121.95799,CA,Condo,630000,"$667,000",95054,,,,Sold,SANTA CLARA
93,533 Robin Dr,1.5,2.0,Santa Clara,"1,559 sqft","Feb 5, 2014","$820,000",37.337246,-121.95878,CA,Single-Family Home,820000,"$850,000",95050,,,,Sold,SANTA CLARA
94,2204 Esperanca Ave,2.5,3.0,Santa Clara,"1,589 sqft","Feb 5, 2014","$801,000",37.39737,-121.96427,CA,Single-Family Home,801000,"$867,000",95054,,,,Sold,SANTA CLARA
95,1233 Carmel Way,1.5,2.0,Santa Clara,"2,079 sqft","Feb 5, 2014","$825,000",37.34827,-121.95564,CA,Single-Family Home,825000,"$902,000",95050,,,,Sold,SANTA CLARA
96,344 Pineview Dr,2.0,3.0,Santa Clara,"1,080 sqft","Feb 4, 2014","$680,000",37.331738,-121.9547,CA,Single-Family Home,680000,"$805,000",95050,,,,Sold,SANTA CLARA
97,2773 Crosby Ct,2.5,3.0,Santa Clara,"1,622 sqft","Feb 4, 2014","$800,000",37.356712,-121.976654,CA,Single-Family Home,800000,"$888,000",95051,,,,Sold,SANTA CLARA
98,685 Armanini Ave,1.0,2.0,Santa Clara,854 sqft,"Feb 3, 2014","$608,000",37.339996,-121.96166,CA,Single-Family Home,608000,"$737,000",95050,,,,Sold,SANTA CLARA
99,590 Monroe St,2.0,5.0,Santa Clara,"1,907 sqft","Jan 30, 2014","$1,100,000",37.344494,-121.946175,CA,Single-Family Home,1100000,"$1,106,000",95050,,,,Sold,SANTA CLARA
100,1302 Casa Ct,2.0,2.0,Santa Clara,"1,524 sqft","Jan 29, 2014","$635,000",37.348907,-121.99695,CA,Condo,635000,"$725,000",95051,,,,Sold,SANTA CLARA
