id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
32,451 Heathcliff Dr,2.0,3.0,Pacifica,"1,220 sqft","Jan 6, 2014","$604,000",37.64898,-122.47649,CA,Single-Family Home,604000,"$688,000",94044,,,,Sold,SAN MATEO
33,720 Claridge Dr,2.0,3.0,Pacifica,"1,220 sqft","Jan 3, 2014","$545,000",37.643967,-122.46996,CA,Single-Family Home,545000,"$624,000",94044,,,,Sold,SAN MATEO
34,1344 Terra Nova Blvd,1.5,2.0,Pacifica,900 sqft,"Jan 3, 2014","$425,000",37.58932,-122.47641,CA,Single-Family Home,425000,"$403,000",94044,,,,Sold,SAN MATEO
35,1329 Terra Nova Blvd,2.0,2.0,Pacifica,"1,400 sqft","Dec 31, 2013","$453,000",37.58962,-122.47689,CA,Single-Family Home,453000,"$583,000",94044,,,,Sold,SAN MATEO
36,203 Greenway Dr,2.0,3.0,Pacifica,"1,050 sqft","Dec 30, 2013","$650,000",37.621464,-122.48912,CA,Single-Family Home,650000,"$775,000",94044,,,,Sold,SAN MATEO
37,508 Arguello Blvd,1.0,3.0,Pacifica,"1,040 sqft","Dec 27, 2013","$615,000",37.596085,-122.502914,CA,Single-Family Home,615000,"$695,000",94044,,,,Sold,SAN MATEO
38,2355 Beach Blvd #103,2.0,2.0,Pacifica,958 sqft,"Dec 27, 2013","$455,000",37.630444,-122.49323,CA,Condo,455000,"$475,000",94044,,,,Sold,SAN MATEO
39,366 Horizon Way,3.5,4.0,Pacifica,"2,170 sqft","Dec 27, 2013","$625,000",37.65276,-122.47791,CA,Single-Family Home,625000,"$804,000",94044,,,,Sold,SAN MATEO
40,1012 Granada Dr,2.0,4.0,Pacifica,"1,080 sqft","Dec 24, 2013","$650,000",37.59394,-122.4884,CA,Single-Family Home,650000,"$700,000",94044,,,,Sold,SAN MATEO
41,129 Paloma Ave,1.0,2.0,Pacifica,"1,230 sqft","Dec 24, 2013","$665,000",37.636707,-122.49151,CA,Single-Family Home,665000,"$777,000",94044,,,,Sold,SAN MATEO
42,1315 Crespi Dr,3.0,4.0,Pacifica,"2,660 sqft","Dec 23, 2013","$1,000,000",37.5922,-122.483505,CA,Single-Family Home,1000000,"$1,049,000",94044,,,,Sold,SAN MATEO
43,1064 Valencia Way,2.0,3.0,Pacifica,"1,110 sqft","Dec 18, 2013","$480,000",37.594463,-122.48779,CA,Single-Family Home,480000,"$732,000",94044,,,,Sold,SAN MATEO
44,1050 Park Pacifica Ave,3.0,4.0,Pacifica,"2,150 sqft","Dec 18, 2013","$732,500",37.585476,-122.47239,CA,Single-Family Home,732500,"$891,000",94044,,,,Sold,SAN MATEO
45,628 Canyon Dr,1.0,2.0,Pacifica,920 sqft,"Dec 18, 2013","$502,500",37.63511,-122.48115,CA,Single-Family Home,502500,"$653,000",94044,,,,Sold,SAN MATEO
46,1218 Aspen Dr,2.0,3.0,Pacifica,"1,090 sqft","Dec 13, 2013","$690,000",37.585518,-122.47511,CA,Single-Family Home,690000,"$825,000",94044,,,,Sold,SAN MATEO
47,1112 Oddstad Blvd,2.0,3.0,Pacifica,"1,820 sqft","Dec 12, 2013","$812,500",37.59152,-122.464325,CA,Single-Family Home,812500,"$853,000",94044,,,,Sold,SAN MATEO
48,240 Stanley Ave,,,Pacifica,,"Dec 12, 2013","$1,295,000",37.594543,-122.51055,CA,Single-Family Home,1295000,"$576,000",94044,,,,Sold,SAN MATEO
49,719 Lundy Way,2.0,3.0,Pacifica,"1,130 sqft","Dec 10, 2013","$602,000",37.621025,-122.48403,CA,Single-Family Home,602000,"$761,000",94044,,,,Sold,SAN MATEO
50,2107 Palmetto Ave,,,Pacifica,,"Dec 10, 2013","$350,000",37.632942,-122.49195,CA,Unknown,350000,,94044,,,,Sold,SAN MATEO
51,516 Inverness Dr,2.0,3.0,Pacifica,"1,220 sqft","Dec 9, 2013","$560,000",37.647728,-122.47508,CA,Single-Family Home,560000,"$699,000",94044,,,,Sold,SAN MATEO
52,30 Eastridge Cir,2.0,3.0,Pacifica,"1,250 sqft","Dec 9, 2013","$575,000",37.665497,-122.48264,CA,Single-Family Home,575000,"$863,000",94044,,,,Sold,SAN MATEO
53,236 Gateway Dr,1.0,3.0,Pacifica,"1,060 sqft","Dec 5, 2013","$60,000",37.66383,-122.48037,CA,Single-Family Home,60000,"$685,000",94044,,,,Sold,SAN MATEO
54,155 Bonita Ave,1.0,2.0,Pacifica,740 sqft,"Dec 5, 2013","$580,000",37.613697,-122.47829,CA,Single-Family Home,580000,"$634,000",94044,,,,Sold,SAN MATEO
55,1231 Terra Nova Blvd,1.5,2.0,Pacifica,960 sqft,"Dec 5, 2013","$328,000",37.58674,-122.47756,CA,Single-Family Home,328000,"$488,000",94044,,,,Sold,SAN MATEO
56,1412 Crespi Dr,2.0,3.0,Pacifica,"1,100 sqft","Dec 3, 2013","$700,000",37.595123,-122.4807,CA,Single-Family Home,700000,"$725,000",94044,,,,Sold,SAN MATEO
