id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
33,7828 Veronica Ct,3.0,4.0,San Ramon,"1,685 sqft","Dec 31, 1969",$0,37.776234,-121.92916,CA,Single-Family Home,724900,,94582,,42,,For Sale,CONTRA COSTA
34,28 Fircrest Ct,2.0,2.0,San Ramon,"1,176 sqft","Dec 31, 1969",$0,37.730225,-121.92618,CA,Single-Family Home,499900,,94583,,42,,For Sale,CONTRA COSTA
35,2305 Keats Ln,3.0,4.0,San Ramon,"2,129 sqft","Dec 31, 1969",$0,37.75256,-121.89163,CA,Single-Family Home,898800,,94582,,8,,For Sale,CONTRA COSTA
36,300 Caraway Ct,3.0,4.0,San Ramon,"2,373 sqft","Dec 31, 1969",$0,37.776424,-121.94247,CA,Single-Family Home,1075000,,94582,,34,,For Sale,CONTRA COSTA
37,3665 Crow Canyon Rd,2.0,2.0,San Ramon,"1,107 sqft","Dec 31, 1969",$0,37.78469,-121.952705,CA,Townhome,465000,,94582,,22,,For Sale,CONTRA COSTA
38,4120 Terra Alta Dr,3.0,3.0,San Ramon,"2,574 sqft","Dec 31, 1969",$0,37.75627,-121.936646,CA,Single-Family Home,995000,,94582,,12,,For Sale,CONTRA COSTA
39,331 Foxboro Ct,2.0,4.0,San Ramon,"1,479 sqft","Dec 31, 1969",$0,37.751232,-121.9473,CA,Single-Family Home,749950,,94583,,29,,For Sale,CONTRA COSTA
40,46 Chaucer Ct,3.0,4.0,San Ramon,"3,180 sqft","Dec 31, 1969",$0,37.756004,-121.954865,CA,Single-Family Home,1050000,,94583,,48,,For Sale,CONTRA COSTA
41,8985 Alcosta Blvd,2.0,3.0,San Ramon,"1,317 sqft","Dec 31, 1969",$0,37.72547,-121.93591,CA,Single-Family Home,399999,,94583,,38,,For Sale,CONTRA COSTA
42,2010 Canyon Woods Dr #C,2.0,2.0,San Ramon,"1,031 sqft","Dec 31, 1969",$0,37.760998,-121.94285,CA,Condo,470000,,94582,,43,,For Sale,CONTRA COSTA
43,2681 Twin Creeks Dr,3.0,4.0,San Ramon,"1,880 sqft","Dec 31, 1969",$0,37.769,-121.97573,CA,Single-Family Home,768888,,94583,,72,,For Sale,CONTRA COSTA
44,4011 Lilac Ridge Rd,2.5,4.0,San Ramon,"2,757 sqft","Dec 31, 1969",$0,37.778046,-121.943474,CA,Single-Family Home,1299000,,94582,,28,,For Sale,CONTRA COSTA
45,1223 Ustilago Dr,3.0,4.0,San Ramon,"2,970 sqft","Dec 31, 1969",$0,37.771423,-121.93808,CA,Single-Family Home,1199000,,94582,,31,,For Sale,CONTRA COSTA
46,2024 Sorrelwood Ct,5.0,5.0,San Ramon,"3,847 sqft","Dec 31, 1969",$0,37.774685,-121.93971,CA,Single-Family Home,1575000,,94582,,31,,For Sale,CONTRA COSTA
47,256 Canyon Woods Way #A,2.0,2.0,San Ramon,"1,100 sqft","Dec 31, 1969",$0,37.76155,-121.94471,CA,Condo,499900,,94582,,46,,For Sale,CONTRA COSTA
