id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
31,1245 Murchison Dr,2.5,4.0,Millbrae,"2,240 sqft","Nov 13, 2013","$1,640,000",37.59018,-122.40043,CA,Single-Family Home,1640000,"$1,764,000",94030,,,,Sold,SAN MATEO
32,1090 Helen Dr,2.0,3.0,Millbrae,"1,370 sqft","Nov 7, 2013","$951,000",37.602356,-122.41844,CA,Single-Family Home,951000,"$1,150,000",94030,,,,Sold,SAN MATEO
33,1176 Landing Ln,2.0,5.0,Millbrae,"1,750 sqft","Nov 5, 2013","$710,000",37.611084,-122.399445,CA,Single-Family Home,710000,"$913,000",94030,,,,Sold,SAN MATEO
34,92 Conejo Dr,2.0,4.0,Millbrae,"2,030 sqft","Oct 31, 2013","$1,480,000",37.586258,-122.40288,CA,Single-Family Home,1480000,"$1,602,000",94030,,,,Sold,SAN MATEO
35,1396 Madera Way,2.5,4.0,Millbrae,"2,690 sqft","Oct 31, 2013","$1,450,000",37.588093,-122.40506,CA,Single-Family Home,1450000,"$1,809,000",94030,,,,Sold,SAN MATEO
36,507 Capuchino Dr,1.0,2.0,Millbrae,"1,540 sqft","Oct 30, 2013","$869,000",37.60748,-122.40844,CA,Single-Family Home,869000,"$1,042,000",94030,,,,Sold,SAN MATEO
37,616 Geraldine Dr,2.0,3.0,Millbrae,"2,080 sqft","Oct 29, 2013","$1,200,000",37.600826,-122.40577,CA,Single-Family Home,1200000,"$1,384,000",94030,,,,Sold,SAN MATEO
38,428 Anita Dr,1.0,3.0,Millbrae,"1,290 sqft","Oct 28, 2013","$1,050,000",37.60179,-122.4024,CA,Single-Family Home,1050000,"$1,087,000",94030,,,,Sold,SAN MATEO
39,17 Henry Pl,3.0,4.0,Millbrae,"2,350 sqft","Oct 22, 2013","$1,310,000",37.60199,-122.40279,CA,Single-Family Home,1310000,"$1,485,000",94030,,,,Sold,SAN MATEO
40,1225 Encina Dr,2.0,3.0,Millbrae,"1,670 sqft","Oct 21, 2013","$1,510,000",37.588696,-122.39706,CA,Single-Family Home,1510000,"$1,518,000",94030,,,,Sold,SAN MATEO
41,10 Mio Corte,1.5,2.0,Millbrae,"1,290 sqft","Oct 18, 2013","$850,000",37.593334,-122.40255,CA,Single-Family Home,850000,"$1,101,000",94030,,,,Sold,SAN MATEO
42,835 Murchison Dr,3.5,4.0,Millbrae,"3,100 sqft","Oct 18, 2013","$1,990,000",37.591312,-122.39259,CA,Single-Family Home,1990000,"$1,981,000",94030,,,,Sold,SAN MATEO
43,10 Queen Anne Ct,2.0,3.0,Millbrae,"1,530 sqft","Oct 17, 2013","$1,074,000",37.607197,-122.40522,CA,Single-Family Home,1074000,"$1,243,000",94030,,,,Sold,SAN MATEO
44,318 Anita Dr,2.0,3.0,Millbrae,"1,430 sqft","Oct 16, 2013","$1,028,000",37.60264,-122.40093,CA,Single-Family Home,1028000,"$1,188,000",94030,,,,Sold,SAN MATEO
45,437 Green Hills Dr,2.0,3.0,Millbrae,"2,080 sqft","Oct 15, 2013","$1,200,000",37.603325,-122.40481,CA,Single-Family Home,1200000,"$1,401,000",94030,,,,Sold,SAN MATEO
46,360 Vallejo Dr #117,2.0,2.0,Millbrae,"1,249 sqft","Oct 11, 2013","$635,000",37.584328,-122.4046,CA,Condo,635000,"$720,000",94030,,,,Sold,SAN MATEO
47,200 Taylor Blvd,4.5,5.0,Millbrae,"2,515 sqft","Oct 11, 2013","$1,550,000",37.602234,-122.39499,CA,Single-Family Home,1550000,"$1,828,000",94030,,,,Sold,SAN MATEO
48,88 S Broadway #3308,2.0,2.0,Millbrae,"1,262 sqft","Oct 11, 2013","$898,000",37.597572,-122.38732,CA,Condo,898000,"$802,000",94030,,,,Sold,SAN MATEO
49,608 Cypress Ave,1.0,3.0,Millbrae,"1,230 sqft","Oct 11, 2013","$888,000",37.611557,-122.40889,CA,Single-Family Home,888000,"$976,000",94030,,,,Sold,SAN MATEO
50,1396 El Camino Real #203,2.0,2.0,Millbrae,"1,135 sqft","Oct 9, 2013","$500,000",37.610725,-122.40114,CA,Condo,500000,"$588,000",94030,,,,Sold,SAN MATEO
51,1417 Murchison Dr,2.0,4.0,Millbrae,"2,250 sqft","Oct 9, 2013","$1,750,000",37.584984,-122.403175,CA,Single-Family Home,1750000,"$1,719,000",94030,,,,Sold,SAN MATEO
52,324 Santa Paula Ave,3.0,5.0,Millbrae,"2,090 sqft","Oct 8, 2013","$789,000",37.607536,-122.39236,CA,Single-Family Home,789000,"$1,015,000",94030,,,,Sold,SAN MATEO
53,1008 Clearfield Dr,2.5,4.0,Millbrae,"1,960 sqft","Oct 7, 2013","$1,218,000",37.594112,-122.41269,CA,Single-Family Home,1218000,"$1,495,000",94030,,,,Sold,SAN MATEO
54,401 Millwood Dr,1.5,3.0,Millbrae,"1,680 sqft","Oct 4, 2013","$952,000",37.607273,-122.40721,CA,Single-Family Home,952000,"$1,144,000",94030,,,,Sold,SAN MATEO
55,15 Mateo Ave #9,2.0,2.0,Millbrae,930 sqft,"Oct 4, 2013","$530,000",37.605213,-122.39466,CA,Condo,530000,"$574,000",94030,,,,Sold,SAN MATEO
56,69 Conejo Dr,2.0,4.0,Millbrae,"2,100 sqft","Oct 2, 2013","$1,304,000",37.586895,-122.40173,CA,Single-Family Home,1304000,"$1,722,000",94030,,,,Sold,SAN MATEO
57,300 Murchison Dr #222,1.0,1.0,Millbrae,734 sqft,"Oct 2, 2013","$476,000",37.594795,-122.38824,CA,Condo,476000,"$487,000",94030,,,,Sold,SAN MATEO
58,320 San Pablo Ave,1.0,3.0,Millbrae,"1,130 sqft","Sep 30, 2013","$730,000",37.608505,-122.39362,CA,Single-Family Home,730000,"$749,000",94030,,,,Sold,SAN MATEO
59,1008 Crestview Dr,2.0,3.0,Millbrae,"1,150 sqft","Sep 30, 2013","$972,000",37.598125,-122.41845,CA,Single-Family Home,972000,"$1,140,000",94030,,,,Sold,SAN MATEO
60,360 Vallejo Dr #95,2.0,2.0,Millbrae,"1,249 sqft","Sep 30, 2013","$550,000",37.584328,-122.4046,CA,Condo,550000,"$720,000",94030,,,,Sold,SAN MATEO
61,151 El Camino Real #105,,,Millbrae,,"Sep 27, 2013","$300,000",37.59949,-122.38932,CA,Condo,300000,,94030,,,,Sold,SAN MATEO
62,151 El Camino Real #137,,,Millbrae,,"Sep 27, 2013","$300,000",37.59949,-122.38932,CA,Condo,300000,,94030,,,,Sold,SAN MATEO
63,38 Henry Pl,2.0,3.0,Millbrae,"1,430 sqft","Sep 27, 2013","$1,050,000",37.601456,-122.402916,CA,Single-Family Home,1050000,"$1,175,000",94030,,,,Sold,SAN MATEO
