id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
408,316 Barbara Ln,2.5,3.0,Daly City,"1,580 sqft","Jul 9, 2013","$560,500",37.656746,-122.46158,CA,Single-Family Home,560500,"$686,000",94015,Serramonte,,,Sold,SAN MATEO
409,41 Lakewood Dr,2.0,4.0,Daly City,"1,940 sqft","Jul 5, 2013","$718,000",37.698025,-122.49068,CA,Single-Family Home,718000,"$879,000",94015,Westlake,,,Sold,SAN MATEO
410,504 Skyline Dr,2.0,3.0,Daly City,"1,160 sqft","Jul 3, 2013","$568,000",37.683285,-122.49046,CA,Single-Family Home,568000,"$688,000",94015,Westlake,,,Sold,SAN MATEO
411,94 Nelson Ct,2.0,3.0,Daly City,"1,390 sqft","Jul 3, 2013","$670,000",37.65318,-122.467064,CA,Single-Family Home,670000,"$810,000",94015,Serramonte,,,Sold,SAN MATEO
412,17 Fleetwood Dr,2.0,4.0,Daly City,"1,890 sqft","Jul 3, 2013","$815,000",37.701378,-122.489655,CA,Single-Family Home,815000,"$874,000",94015,Westlake,,,Sold,SAN MATEO
413,1620 Graystone Ln,2.5,2.0,Daly City,"1,177 sqft","Jul 3, 2013","$533,000",37.703545,-122.4446,CA,Condo,533000,"$588,000",94014,Crocker,,,Sold,SAN MATEO
414,751 Thornhill Dr,1.0,3.0,Daly City,"1,120 sqft","Jul 3, 2013","$533,000",37.690414,-122.48485,CA,Single-Family Home,533000,"$657,000",94015,Broadmoor,,,Sold,SAN MATEO
415,50 Parnell Ave,1.0,3.0,Daly City,"1,100 sqft","Jul 2, 2013","$604,000",37.658684,-122.468636,CA,Single-Family Home,604000,"$721,000",94015,Serramonte,,,Sold,SAN MATEO
416,755 Mountain Vw #2,2.0,2.0,Daly City,"1,158 sqft","Jul 2, 2013","$450,000",37.698437,-122.45348,CA,Condo,450000,"$535,000",94014,Crocker,,,Sold,SAN MATEO
417,5 Santa Ana Ave,3.0,4.0,Daly City,"1,310 sqft","Jul 2, 2013","$688,000",37.671722,-122.48119,CA,Single-Family Home,688000,"$708,000",94015,St. Francis,,,Sold,SAN MATEO
418,739 87th St,1.0,3.0,Daly City,"1,170 sqft","Jul 2, 2013","$542,500",37.693157,-122.48339,CA,Single-Family Home,542500,"$641,000",94015,Broadmoor,,,Sold,SAN MATEO
419,227 Westbrook Ave,2.0,3.0,Daly City,"1,610 sqft","Jul 2, 2013","$730,000",37.697826,-122.49262,CA,Single-Family Home,730000,"$873,000",94015,Westlake,,,Sold,SAN MATEO
420,272 Wyandotte Ave,1.0,2.0,Daly City,960 sqft,"Jul 2, 2013","$590,000",37.696472,-122.46045,CA,Single-Family Home,590000,"$548,000",94014,Hillside,,,Sold,SAN MATEO
421,237 Northgate Ave,1.0,3.0,Daly City,"1,180 sqft","Jun 25, 2013","$670,000",37.70222,-122.491936,CA,Single-Family Home,670000,"$713,000",94015,Westlake,,,Sold,SAN MATEO
422,66 Fairview Ave,2.0,3.0,Daly City,"1,230 sqft","Jun 25, 2013","$655,000",37.68813,-122.48725,CA,Single-Family Home,655000,"$814,000",94015,Westlake,,,Sold,SAN MATEO
423,160 Northridge Dr,3.0,4.0,Daly City,"1,320 sqft","Jun 25, 2013","$600,000",37.677593,-122.492905,CA,Single-Family Home,600000,"$801,000",94015,Westlake,,,Sold,SAN MATEO
424,1398 Southgate Ave,3.0,4.0,Daly City,"1,280 sqft","Jun 25, 2013","$462,000",37.67573,-122.47988,CA,Single-Family Home,462000,"$708,000",94015,St. Francis,,,Sold,SAN MATEO
425,332 Philip Dr #208,2.0,1.0,Daly City,"1,117 sqft","Jun 25, 2013","$355,000",37.669155,-122.46448,CA,Condo,355000,"$444,000",94015,Serramonte,,,Sold,SAN MATEO
426,636 Macarthur Dr,1.0,3.0,Daly City,"1,010 sqft","Jun 25, 2013","$545,000",37.689133,-122.48157,CA,Single-Family Home,545000,"$665,000",94015,Broadmoor,,,Sold,SAN MATEO
427,153 Serravista Ave,3.0,5.0,Daly City,"2,530 sqft","Jun 24, 2013","$685,000",37.660675,-122.4658,CA,Single-Family Home,685000,"$966,000",94015,Serramonte,,,Sold,SAN MATEO
428,395 Imperial Way #174,2.0,2.0,Daly City,"1,065 sqft","Jun 24, 2013","$285,000",37.665306,-122.46369,CA,Condo,285000,"$430,000",94015,Serramonte,,,Sold,SAN MATEO
429,332 Philip Dr #307,2.0,2.0,Daly City,"1,196 sqft","Jun 24, 2013","$448,000",37.669155,-122.46448,CA,Condo,448000,"$485,000",94015,Serramonte,,,Sold,SAN MATEO
