id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
236,1435 Elam Ave,2.0,3.0,Campbell,"1,430 sqft","Aug 20, 2013","$839,500",37.27422,-121.97507,CA,Single-Family Home,839500,"$891,000",95008,,,,Sold,SANTA CLARA
237,561 Sunnybrook Ct,2.0,4.0,Campbell,"1,418 sqft","Aug 20, 2013","$715,000",37.28045,-121.95955,CA,Single-Family Home,715000,"$803,000",95008,,,,Sold,SANTA CLARA
238,151 N San Tomas Aquino Rd,2.0,3.0,Campbell,"1,247 sqft","Aug 16, 2013","$585,000",37.28844,-121.97692,CA,Single-Family Home,585000,"$789,000",95008,,,,Sold,SANTA CLARA
239,670 Del Oro Ct,2.0,3.0,Campbell,"1,523 sqft","Aug 16, 2013","$868,000",37.289288,-121.96138,CA,Single-Family Home,868000,"$897,000",95008,,,,Sold,SANTA CLARA
240,157 Heritage Pl,1.0,2.0,Campbell,"1,128 sqft","Aug 16, 2013","$555,000",37.285446,-121.94126,CA,Condo,555000,"$633,000",95008,,,,Sold,SANTA CLARA
241,540 Monica Ln,,,Campbell,"1,919 sqft","Aug 16, 2013","$820,000",37.295128,-121.9445,CA,Multi-Family,820000,"$1,116,000",95008,,,,Sold,SANTA CLARA
242,1110 Shadle Ave,2.0,4.0,Campbell,"1,258 sqft","Aug 16, 2013","$790,000",37.271084,-121.97064,CA,Single-Family Home,790000,"$872,000",95008,,,,Sold,SANTA CLARA
243,72 Cannery Cir,2.5,3.0,Campbell,"1,335 sqft","Aug 15, 2013","$791,000",37.288147,-121.941666,CA,Single-Family Home,791000,"$890,000",95008,,,,Sold,SANTA CLARA
244,2283 Montezuma Dr,2.0,3.0,Campbell,"1,596 sqft","Aug 15, 2013","$760,000",37.279663,-121.96885,CA,Single-Family Home,760000,"$842,000",95008,West San Jose,,,Sold,SANTA CLARA
245,1439 Inwood Ct,2.0,4.0,Campbell,"1,547 sqft","Aug 15, 2013","$875,000",37.274902,-121.9754,CA,Single-Family Home,875000,"$953,000",95008,,,,Sold,SANTA CLARA
246,95 S 3rd St,1.0,2.0,Campbell,"1,372 sqft","Aug 14, 2013","$868,000",37.28576,-121.9476,CA,Single-Family Home,868000,"$861,000",95008,,,,Sold,SANTA CLARA
247,213 Coventry Dr,2.0,4.0,Campbell,"1,393 sqft","Aug 13, 2013","$781,000",37.29001,-121.96662,CA,Single-Family Home,781000,"$834,000",95008,,,,Sold,SANTA CLARA
248,1511 Burrows Rd,4.5,5.0,Campbell,"4,021 sqft","Aug 12, 2013","$1,650,000",37.265705,-121.97349,CA,Single-Family Home,1650000,"$1,868,000",95008,,,,Sold,SANTA CLARA
249,1147 Longfellow Ave,2.0,3.0,Campbell,"1,656 sqft","Aug 9, 2013","$825,000",37.259872,-121.95222,CA,Single-Family Home,825000,"$906,000",95008,,,,Sold,SANTA CLARA
250,563 Union Ave,2.5,3.0,Campbell,"1,318 sqft","Aug 9, 2013","$675,000",37.278923,-121.935875,CA,Single-Family Home,675000,"$742,000",95008,Willow Glen,,,Sold,SANTA CLARA
251,137 E Rosemary Ln,1.0,3.0,Campbell,"1,260 sqft","Aug 9, 2013","$695,000",37.29554,-121.94772,CA,Single-Family Home,695000,"$872,000",95008,West San Jose,,,Sold,SANTA CLARA
252,21 N 2nd St #11,2.0,2.0,Campbell,"1,512 sqft","Aug 8, 2013","$640,000",37.287315,-121.946846,CA,Condo,640000,"$660,000",95008,,,,Sold,SANTA CLARA
253,87 Llewellyn Ave,3.0,5.0,Campbell,"2,258 sqft","Aug 8, 2013","$1,175,000",37.288277,-121.95886,CA,Single-Family Home,1175000,"$1,197,000",95008,,,,Sold,SANTA CLARA
254,105 S 3rd St,1.5,3.0,Campbell,"1,739 sqft","Aug 8, 2013","$690,000",37.285618,-121.9476,CA,Single-Family Home,690000,"$889,000",95008,,,,Sold,SANTA CLARA
255,1392 W Latimer Ave,2.5,3.0,Campbell,"1,563 sqft","Aug 8, 2013","$637,500",37.290207,-121.97451,CA,Single-Family Home,637500,"$811,000",95008,,,,Sold,SANTA CLARA
256,31 Hardy Ave,1.0,3.0,Campbell,960 sqft,"Aug 7, 2013","$750,000",37.28749,-121.95763,CA,Single-Family Home,750000,"$818,000",95008,,,,Sold,SANTA CLARA
257,162 Cherry Ln,2.0,4.0,Campbell,"1,521 sqft","Aug 2, 2013","$850,000",37.283302,-121.952705,CA,Single-Family Home,850000,"$965,000",95008,,,,Sold,SANTA CLARA
258,161 Grant St,2.5,3.0,Campbell,"2,354 sqft","Aug 1, 2013","$1,151,000",37.28923,-121.946915,CA,Single-Family Home,1151000,"$1,197,000",95008,,,,Sold,SANTA CLARA
259,430 N Central Ave,1.0,2.0,Campbell,926 sqft,"Aug 1, 2013","$650,000",37.293358,-121.94328,CA,Single-Family Home,650000,"$736,000",95008,,,,Sold,SANTA CLARA
260,370 Carlyn Ave,4.5,4.0,Campbell,"3,922 sqft","Jul 31, 2013","$1,451,000",37.29241,-121.95579,CA,Single-Family Home,1451000,"$1,661,000",95008,,,,Sold,SANTA CLARA
261,1655 Fawn Ct,2.0,3.0,Campbell,"1,464 sqft","Jul 30, 2013","$825,000",37.2706,-121.97936,CA,Single-Family Home,825000,"$929,000",95008,,,,Sold,SANTA CLARA
262,225 N Central Ave,2.5,2.0,Campbell,"1,376 sqft","Jul 30, 2013","$585,000",37.290466,-121.944275,CA,Condo,585000,"$638,000",95008,,,,Sold,SANTA CLARA
263,21 N 2nd St #16,2.0,2.0,Campbell,"1,309 sqft","Jul 29, 2013","$471,500",37.28731,-121.94655,CA,Condo,471500,"$619,000",95008,,,,Sold,SANTA CLARA
264,905 Apricot Ave #20,2.0,2.0,Campbell,"1,187 sqft","Jul 29, 2013","$490,000",37.284267,-121.9339,CA,Condo,490000,"$584,000",95008,,,,Sold,SANTA CLARA
265,2102 Vizcaya Way,3.0,3.0,Campbell,"2,421 sqft","Jul 29, 2013","$875,000",37.272762,-121.936905,CA,Condo,875000,"$1,049,000",95008,Willow Glen,,,Sold,SANTA CLARA
266,113 Christopher Ave,2.5,3.0,Campbell,"2,420 sqft","Jul 26, 2013","$1,425,000",37.28528,-121.96342,CA,Single-Family Home,1425000,"$1,294,000",95008,,,,Sold,SANTA CLARA
267,1462 W Hacienda Ave,1.0,2.0,Campbell,"1,140 sqft","Jul 26, 2013","$875,000",37.268467,-121.97541,CA,Single-Family Home,875000,"$795,000",95008,,,,Sold,SANTA CLARA
