zipCode,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,,neighborhood,walkScore,transitScore,status,county
94539,48404 Costa Mesa Ter,5,5,Fremont,"4,254 sqft",31-Dec-69,$0 ,37.477062,-121.8971,CA,Single-Family Home,1999950,,,Vineyards - Avalon,9,,For Sale,ALAMEDA
94538,43285 Montrose Ave,2,3,Fremont,"1,130 sqft",31-Dec-69,$0 ,37.517094,-121.95251,CA,Single-Family Home,650000,,,Grimmer,60,,For Sale,ALAMEDA
94555,32956 Great Salt Lake Dr,2,3,Fremont,"1,629 sqft",31-Dec-69,$0 ,37.584934,-122.05755,CA,Single-Family Home,595888,,,Lakes and Birds,51,,For Sale,ALAMEDA
94536,35522 Ronda Ct,2,3,Fremont,"1,543 sqft",31-Dec-69,$0 ,37.569603,-122.02424,CA,Single-Family Home,740000,,,Brookvale,72,,For Sale,ALAMEDA
94536,37844 Mosswood Dr,3,3,Fremont,"1,661 sqft",31-Dec-69,$0 ,37.546856,-122.00799,CA,Single-Family Home,699950,,,Glenmoor,46,,For Sale,ALAMEDA
94538,3648 Norfolk Rd,2,3,Fremont,"1,314 sqft",31-Dec-69,$0 ,37.5144,-121.94941,CA,Single-Family Home,469000,,,Grimmer,55,,For Sale,ALAMEDA
94539,1530 Washington Blvd,,,Fremont,"3,120 sqft",31-Dec-69,$0 ,37.530594,-121.93714,CA,Single-Family Home,145000,,,Cameron Hills,35,,For Sale,ALAMEDA
94539,2076 Estates Ter,5,5,Fremont,"7,800 sqft",31-Dec-69,$0 ,37.496838,-121.90455,CA,Single-Family Home,4680000,,,Vineyards - Avalon,8,,For Sale,ALAMEDA
94539,2395 Tecado Ter,,,Fremont,,31-Dec-69,$0 ,37.56663,-121.923805,CA,Lot/Land,1950000,,,Kimber - Gomes,0,,For Sale,ALAMEDA
94536,38627 Cherry Ln #52,2,3,Fremont,"1,199 sqft",31-Dec-69,$0 ,37.565502,-121.97237,CA,Apt/Condo/Twnhm,368888,,,Cherry - Guardino,48,,For Sale,ALAMEDA
