95118,3197 Jenkins Ave,2,5,San Jose,"1,595 sqft",5-Aug-13,"$648,000 ",37.27214,-121.888435,CA,Single-Family Home,648000,"$776,000 ",,Cambrian Park,,,Sold,SANTA CLARA
95139,7535 Bayliss Pl,2,4,San Jose,"1,556 sqft",5-Aug-13,"$425,000 ",37.219162,-121.76083,CA,Single-Family Home,425000,"$721,000 ",,Edenvale,,,Sold,SANTA CLARA
95129,4877 Blue Ridge Dr,2,3,San Jose,"1,400 sqft",2-Aug-13,"$870,000 ",37.302074,-121.98773,CA,Single-Family Home,870000,"$1,028,000 ",,West San Jose,,,Sold,SANTA CLARA
95135,2735 Valley Oak Loop,,,San Jose,"3,161 sqft",2-Aug-13,"$959,000 ",37.296906,-121.77046,CA,Single-Family Home,959000,"$1,162,000 ",,Evergreen,,,Sold,SANTA CLARA
95136,4650 Hampton Falls Pl,2.5,3,San Jose,"2,049 sqft",2-Aug-13,"$480,000 ",37.262432,-121.87344,CA,Condo,480000,"$638,000 ",,Edenvale,,,Sold,SANTA CLARA
95118,5731 Via Monte Dr,,,San Jose,"3,200 sqft",2-Aug-13,"$880,000 ",37.245697,-121.877,CA,Multi-Family,880000,,,Cambrian Park,,,Sold,SANTA CLARA
95136,4928 Flat Rock Cir,1.5,2,San Jose,988 sqft,2-Aug-13,"$350,000 ",37.263714,-121.82396,CA,Condo,350000,"$419,000 ",,Edenvale,,,Sold,SANTA CLARA
95120,6888 Royalwood Way,2,3,San Jose,"1,649 sqft",2-Aug-13,"$970,000 ",37.207195,-121.8312,CA,Single-Family Home,970000,"$1,021,000 ",,Almaden Valley,,,Sold,SANTA CLARA
95133,973 Cape Buffalo Dr,3,4,San Jose,"2,247 sqft",2-Aug-13,"$630,000 ",37.37379,-121.871574,CA,Single-Family Home,630000,"$813,000 ",,Alum Rock,,,Sold,SANTA CLARA
95123,5712 Judith St,2,4,San Jose,"1,826 sqft",2-Aug-13,"$640,000 ",37.248863,-121.82472,CA,Single-Family Home,640000,"$741,000 ",,Edenvale,,,Sold,SANTA CLARA
95124,5463 Tesoro Ct,2,4,San Jose,"1,852 sqft",2-Aug-13,"$948,000 ",37.23871,-121.92097,CA,Single-Family Home,948000,"$1,047,000 ",,Cambrian Park,,,Sold,SANTA CLARA
95118,5561 Russo Dr,2,2,San Jose,"1,104 sqft",2-Aug-13,"$350,000 ",37.250114,-121.87998,CA,Condo,350000,"$498,000 ",,Cambrian Park,,,Sold,SANTA CLARA
