95124,3121 Gavota Ave,1,3,San Jose,"1,060 sqft",26-Nov-13,"$545,000 ",37.268494,-121.90937,CA,Single-Family Home,545000,"$694,000 ",,Willow Glen,,,Sold,SANTA CLARA
95131,1557 Shumaker Way,2.5,3,San Jose,"1,488 sqft",26-Nov-13,"$630,000 ",37.391373,-121.876,CA,Single-Family Home,630000,"$728,000 ",,Berryessa,,,Sold,SANTA CLARA
95119,6314 Camino Verde Dr,2.5,4,San Jose,"2,124 sqft",26-Nov-13,"$730,000 ",37.231335,-121.79855,CA,Single-Family Home,730000,"$787,000 ",,Edenvale,,,Sold,SANTA CLARA
95118,1285 Antwerp Ln,1.5,3,San Jose,"1,057 sqft",26-Nov-13,"$570,000 ",37.242825,-121.88448,CA,Single-Family Home,570000,"$679,000 ",,Cambrian Park,,,Sold,SANTA CLARA
95123,746 Dailey Ave,2,4,San Jose,"1,530 sqft",26-Nov-13,"$630,000 ",37.247414,-121.84908,CA,Single-Family Home,630000,"$762,000 ",,Edenvale,,,Sold,SANTA CLARA
95111,3915 Senter Rd,2,4,San Jose,"1,139 sqft",26-Nov-13,"$350,000 ",37.28398,-121.82497,CA,Single-Family Home,350000,"$565,000 ",,South San Jose,,,Sold,SANTA CLARA
95123,6094 Cahalan Ave,2,3,San Jose,"1,270 sqft",26-Nov-13,"$507,000 ",37.238987,-121.85037,CA,Single-Family Home,507000,"$662,000 ",,Edenvale,,,Sold,SANTA CLARA
95148,3626 Klein Ct,3,4,San Jose,"2,699 sqft",26-Nov-13,"$851,000 ",37.338844,-121.78011,CA,Single-Family Home,851000,"$987,000 ",,Evergreen,,,Sold,SANTA CLARA
95118,1398 Luning Dr,2,3,San Jose,"1,188 sqft",26-Nov-13,"$690,000 ",37.255108,-121.88938,CA,Single-Family Home,690000,"$767,000 ",,Cambrian Park,,,Sold,SANTA CLARA
95129,627 Bolton Ct,,,San Jose,"3,841 sqft",26-Nov-13,"$1,155,000 ",37.31486,-121.97962,CA,Multi-Family,1155000,,,West San Jose,,,Sold,SANTA CLARA
95128,488 Raymond Ave,1,1,San Jose,752 sqft,26-Nov-13,"$425,000 ",37.32011,-121.92825,CA,Single-Family Home,425000,"$472,000 ",,Downtown San Jose,,,Sold,SANTA CLARA
95130,4891 Alex Dr,2,3,San Jose,"1,256 sqft",26-Nov-13,"$835,000 ",37.27975,-121.98684,CA,Single-Family Home,835000,"$898,000 ",,West San Jose,,,Sold,SANTA CLARA
95126,1486 Triborough Ln,2,2,San Jose,"1,150 sqft",26-Nov-13,"$500,000 ",37.302097,-121.9201,CA,Condo,500000,"$530,000 ",,Willow Glen,,,Sold,SANTA CLARA
95110,86 Fox Ave,1,2,San Jose,"1,086 sqft",26-Nov-13,"$575,000 ",37.342697,-121.8972,CA,Single-Family Home,575000,"$560,000 ",,Downtown San Jose,,,Sold,SANTA CLARA
95127,14165 Eton Ave,1,3,San Jose,"1,408 sqft",26-Nov-13,"$349,000 ",37.35958,-121.81864,CA,Single-Family Home,349000,"$511,000 ",,Alum Rock,,,Sold,SANTA CLARA
95123,5804 Comanche Dr,2,5,San Jose,"1,716 sqft",26-Nov-13,"$625,000 ",37.24539,-121.83499,CA,Single-Family Home,625000,"$763,000 ",,Edenvale,,,Sold,SANTA CLARA
