94605,9332 Granada Ave,2,4,Oakland,"1,807 sqft",15-Aug-13,"$565,000 ",37.75857,-122.1492,CA,Single-Family Home,565000,"$568,000 ",,Oak Knoll Golf Links,,,Sold,ALAMEDA
94605,2227 84th Ave,2,4,Oakland,"1,150 sqft",15-Aug-13,"$222,500 ",37.758907,-122.168945,CA,Single-Family Home,222500,"$303,000 ",,Castlemont,,,Sold,ALAMEDA
94610,444 Merritt Ave,1.5,3,Oakland,"1,609 sqft",15-Aug-13,"$285,000 ",37.805836,-122.24875,CA,Condo,285000,"$417,000 ",,Cleveland Heights,,,Sold,ALAMEDA
94606,1914 E 27th St,2,,Oakland,"1,519 sqft",15-Aug-13,"$337,000 ",37.795933,-122.231255,CA,Multi-Family,337000,"$374,000 ",,Highland Terrace,,,Sold,ALAMEDA
94603,1909 Warner Ave,1,2,Oakland,858 sqft,15-Aug-13,"$215,000 ",37.74606,-122.16405,CA,Single-Family Home,215000,"$269,000 ",,Iveywood,,,Sold,ALAMEDA
94602,3933 Laurel Ave,1,2,Oakland,"1,051 sqft",15-Aug-13,"$459,000 ",37.7982,-122.199905,CA,Single-Family Home,459000,"$603,000 ",,Upper Dimond,,,Sold,ALAMEDA
94619,3261 Knowland Ave,5,3,Oakland,"1,252 sqft",15-Aug-13,"$500,000 ",37.783035,-122.194855,CA,Single-Family Home,500000,"$593,000 ",,Maxwell Park,,,Sold,ALAMEDA
94611,590 El Dorado Ave,1,1,Oakland,803 sqft,15-Aug-13,"$305,000 ",37.821632,-122.25249,CA,Condo,305000,"$337,000 ",,Grand Lake,,,Sold,ALAMEDA
94611,1684 Arrowhead Dr,2,4,Oakland,"1,692 sqft",15-Aug-13,"$660,000 ",37.839672,-122.196754,CA,Single-Family Home,660000,"$824,000 ",,Forestland,,,Sold,ALAMEDA
94619,4451 Penniman Ave,1.5,4,Oakland,714 sqft,15-Aug-13,"$360,000 ",37.782196,-122.199196,CA,Single-Family Home,360000,"$412,000 ",,Maxwell Park,,,Sold,ALAMEDA
94605,6467 Bayview Dr,,,Oakland,,15-Aug-13,"$735,000 ",37.77968,-122.163414,CA,Single-Family Home,735000,,,Caballo Hills,,,Sold,ALAMEDA
94611,567 Oakland Ave,1,1,Oakland,741 sqft,15-Aug-13,"$230,000 ",37.820538,-122.25189,CA,Condo,230000,"$277,000 ",,Grand Lake,,,Sold,ALAMEDA
94605,5506 Picardy Dr N,1,2,Oakland,"1,316 sqft",15-Aug-13,"$360,000 ",37.77587,-122.19071,CA,Single-Family Home,360000,"$389,000 ",,Maxwell Park,,,Sold,ALAMEDA
94611,1 Lodge Ct,2,2,Oakland,"1,690 sqft",15-Aug-13,"$810,000 ",37.83653,-122.20022,CA,Single-Family Home,810000,"$901,000 ",,Montclair,,,Sold,ALAMEDA
94610,325 Lenox Ave #105,1,,Oakland,461 sqft,15-Aug-13,"$176,500 ",37.810577,-122.2582,CA,Condo,176500,"$220,000 ",,Adams Point,,,Sold,ALAMEDA
94605,6466 Bayview Dr,,,Oakland,,15-Aug-13,"$684,500 ",37.77997,-122.163216,CA,Unknown,684500,,,Caballo Hills,,,Sold,ALAMEDA
94601,3502 Gray St,4,8,Oakland,"3,286 sqft",14-Aug-13,"$482,000 ",37.78506,-122.214966,CA,Multi-Family,482000,,,Peralta Hacienda,,,Sold,ALAMEDA
94607,247 4th St #102,1,1,Oakland,"1,340 sqft",14-Aug-13,"$450,000 ",37.795204,-122.27049,CA,Condo,450000,"$560,000 ",,Produce and Waterfront,,,Sold,ALAMEDA
94605,6715 Hillmont Dr,1,3,Oakland,748 sqft,14-Aug-13,"$127,000 ",37.775146,-122.17039,CA,Single-Family Home,127000,"$342,000 ",,Millsmont,,,Sold,ALAMEDA
94605,8671 Mountain Blvd #40,2,2,Oakland,"1,147 sqft",14-Aug-13,"$176,000 ",37.764008,-122.149864,CA,Condo,176000,"$311,000 ",,Sequoyah,,,Sold,ALAMEDA
94618,5272 Shafter Ave,1,2,Oakland,889 sqft,14-Aug-13,"$700,000 ",37.839233,-122.25596,CA,Single-Family Home,700000,"$791,000 ",,Shafter,,,Sold,ALAMEDA
94611,5729 Merriewood Dr,2,4,Oakland,"2,175 sqft",14-Aug-13,"$750,000 ",37.83579,-122.21439,CA,Single-Family Home,750000,"$953,000 ",,Merriwood,,,Sold,ALAMEDA
94607,311 Oak St #813,1,1,Oakland,835 sqft,14-Aug-13,"$280,000 ",37.794064,-122.26798,CA,Condo,280000,"$353,000 ",,Produce and Waterfront,,,Sold,ALAMEDA
94602,3333 Brunell Dr,2.5,4,Oakland,"2,604 sqft",14-Aug-13,"$840,000 ",37.80543,-122.18592,CA,Single-Family Home,840000,"$846,000 ",,Woodminster,,,Sold,ALAMEDA
94602,3631 Midvale Ave,4,7,Oakland,"3,032 sqft",14-Aug-13,"$383,000 ",37.79497,-122.20074,CA,Multi-Family,383000,,,Upper Dimond,,,Sold,ALAMEDA
94605,2439 66th Ave,1,3,Oakland,"1,295 sqft",14-Aug-13,"$220,000 ",37.767025,-122.18733,CA,Single-Family Home,220000,"$303,000 ",,Havenscourt,,,Sold,ALAMEDA
94612,438 W Grand Ave #517,1,1,Oakland,802 sqft,14-Aug-13,"$420,000 ",37.81228,-122.26756,CA,Condo,420000,"$455,000 ",,Northgate/Waverly,,,Sold,ALAMEDA
94603,9280 D St,2,4,Oakland,"1,527 sqft",14-Aug-13,"$305,000 ",37.74547,-122.17798,CA,Multi-Family,305000,,,Elmhurst Park,,,Sold,ALAMEDA
94605,6065 Old Quarry Loop,2.5,3,Oakland,"1,969 sqft",14-Aug-13,"$535,000 ",37.778694,-122.16612,CA,Townhouse,535000,"$645,000 ",,Caballo Hills,,,Sold,ALAMEDA
94603,296 105th Ave,2,3,Oakland,"1,328 sqft",13-Aug-13,"$148,500 ",37.72557,-122.181915,CA,Single-Family Home,148500,"$292,000 ",,Sobrante Park,,,Sold,ALAMEDA
94619,4802 Fair Ave,2,2,Oakland,"1,687 sqft",13-Aug-13,"$510,000 ",37.78591,-122.18352,CA,Single-Family Home,510000,"$698,000 ",,Redwood Heights,,,Sold,ALAMEDA
