94103,1330 Stevenson St #C204,1,1,San Francisco,548 sqft,28-Jun-13,"$475,000 ",37.771152,-122.42206,CA,Condo,475000,"$553,000 ",,SoMa,,,Sold,SAN FRANCISCO
94107,388 Connecticut St,3,4,San Francisco,"1,822 sqft",28-Jun-13,"$1,430,000 ",37.761417,-122.3977,CA,Condo,1430000,"$1,495,000 ",,Potrero Hill,,,Sold,SAN FRANCISCO
94112,100 Amazon Ave,1,,San Francisco,"2,340 sqft",28-Jun-13,"$800,000 ",37.716698,-122.4396,CA,Single-Family Home,800000,"$892,000 ",,Excelsior,,,Sold,SAN FRANCISCO
94121,423 24th Ave,1,,San Francisco,"1,761 sqft",28-Jun-13,"$997,000 ",37.781567,-122.4841,CA,Single-Family Home,997000,"$1,235,000 ",,Central Richmond,,,Sold,SAN FRANCISCO
94132,159 Monticello St,1,,San Francisco,"1,510 sqft",28-Jun-13,"$833,000 ",37.717163,-122.471,CA,Single-Family Home,833000,"$853,000 ",,Merced Heights,,,Sold,SAN FRANCISCO
94131,409 Crestmont Dr #411,3,,San Francisco,"3,412 sqft",28-Jun-13,"$1,560,000 ",37.75855,-122.46069,CA,Multi-Family,1560000,,,Forest Knolls,,,Sold,SAN FRANCISCO
94122,1271 48th Ave,5,6,San Francisco,"3,788 sqft",28-Jun-13,"$1,335,000 ",37.7628,-122.50857,CA,Multi-Family,1335000,,,Outer Sunset,,,Sold,SAN FRANCISCO
94117,1008 Cole St,1,,San Francisco,"1,400 sqft",28-Jun-13,"$1,075,000 ",37.764694,-122.44944,CA,Condo,1075000,"$1,306,000 ",,Ashbury Heights,,,Sold,SAN FRANCISCO
94124,1500 Innes Ave,3,,San Francisco,"3,420 sqft",28-Jun-13,"$570,000 ",37.738667,-122.38697,CA,Multi-Family,570000,,,Bayview,,,Sold,SAN FRANCISCO
94131,200 Portola Dr #201,2,2,San Francisco,"1,199 sqft",28-Jun-13,"$655,000 ",37.74748,-122.44452,CA,Condo,655000,"$860,000 ",,Diamond Heights,,,Sold,SAN FRANCISCO
94114,24 Ord Ct,1,,San Francisco,"1,000 sqft",28-Jun-13,"$1,110,000 ",37.763943,-122.44061,CA,Single-Family Home,1110000,"$1,273,000 ",,Buena Vista Park,,,Sold,SAN FRANCISCO
94134,1118 Burrows St,3,4,San Francisco,,28-Jun-13,"$900,000 ",37.72653,-122.41457,CA,Single-Family Home,900000,"$742,000 ",,Portola,,,Sold,SAN FRANCISCO
94127,1384 Portola Dr,3,3,San Francisco,"1,994 sqft",28-Jun-13,"$1,245,000 ",37.739647,-122.46603,CA,Single-Family Home,1245000,"$1,611,000 ",,West Portal,,,Sold,SAN FRANCISCO
94110,587 Banks St,1,1,San Francisco,999 sqft,28-Jun-13,"$650,500 ",37.73602,-122.41276,CA,Single-Family Home,650500,"$746,000 ",,Bernal Heights,,,Sold,SAN FRANCISCO
94116,2265 33rd Ave,1,,San Francisco,"1,425 sqft",28-Jun-13,"$905,000 ",37.7449,-122.4912,CA,Single-Family Home,905000,"$905,000 ",,Central Sunset,,,Sold,SAN FRANCISCO
94114,4558 18th St,2,3,San Francisco,"1,950 sqft",28-Jun-13,"$1,600,000 ",37.76072,-122.44029,CA,Single-Family Home,1600000,"$2,016,000 ",,Castro,,,Sold,SAN FRANCISCO
94103,1335 Minna St #2,4,4,San Francisco,"1,948 sqft",28-Jun-13,"$1,025,000 ",37.767715,-122.41897,CA,Condo,1025000,"$1,263,000 ",,Mission,,,Sold,SAN FRANCISCO
94112,165 Laura St,1,,San Francisco,870 sqft,27-Jun-13,"$500,000 ",37.711224,-122.45234,CA,Single-Family Home,500000,"$637,000 ",,Outer Mission,,,Sold,SAN FRANCISCO
94123,3036 Gough St,1,2,San Francisco,"1,371 sqft",27-Jun-13,"$1,625,000 ",37.801506,-122.42769,CA,Condo,1625000,"$1,615,000 ",,Marina,,,Sold,SAN FRANCISCO
94107,851 Indiana St #307,2,1,San Francisco,"1,114 sqft",27-Jun-13,"$816,000 ",37.75967,-122.39086,CA,Condo,816000,"$956,000 ",,Central Waterfront,,,Sold,SAN FRANCISCO
94103,1160 Mission St #606,2,2,San Francisco,"1,146 sqft",27-Jun-13,"$1,000,000 ",37.778706,-122.412636,CA,Condo,1000000,"$1,124,000 ",,SoMa,,,Sold,SAN FRANCISCO
94134,500 Burrows St,1,,San Francisco,"1,088 sqft",27-Jun-13,"$690,000 ",37.72797,-122.40828,CA,Single-Family Home,690000,"$737,000 ",,Portola,,,Sold,SAN FRANCISCO
94108,722 Mason St,1,2,San Francisco,860 sqft,27-Jun-13,"$575,000 ",37.790348,-122.41035,CA,Condo,575000,"$1,203,000 ",,Downtown,,,Sold,SAN FRANCISCO
