v1,v2,v3,v4,v5,v6,v7,crimerate,education,employment,finished_sq_ft,housing,last_sold_price,lot_size_sq_ft,price_appreciated,tax_assesment,use_code,weather,zest_amt,zest_high,zest_low,zest_value_change,zpid
10376,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3484,2,0,299000,-0.5,1,311597,333409,296017,4684,15376181
10377,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9038,2,0,314454,-0.5,1,375399,394169,356629,19375,15372002
10378,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6600,2,0,78312,-0.5,1,241058,262753,224184,3084,15367481
10379,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5916,2,0,238000,-0.5,1,323299,345930,303901,5617,15371494
10380,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6242,2,0,270000,-0.5,1,362844,388243,337445,10350,15376288
10381,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6843,2,0,245000,-0.5,1,345738,366482,318079,3816,15373853
10382,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,36000,2,0,180295,-0.5,1,295830,334288,260330,-7787,15352177
10383,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7452,2,0,71286,1.5,1,323940,362813,291546,-13972,15365756
10384,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4792,2,0,287000,-0.5,1,370676,392917,348435,9663,55783168
10385,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7232,2,0,158661,-0.5,1,278827,301133,256521,1474,15364904
10386,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6204,2,0,218000,-0.5,1,301030,331133,273937,1327,15376214
10387,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4356,2,0,166464,-0.5,1,317635,336693,298577,3864,15366072
10388,0,2,-0.5,-1.5,TRACY,-1.5,1.5,-0.5,1,2,1.5,53468,2,1,160000,-0.5,1,0,0,0,0,111084539
10389,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3920,2,0,225795,-0.5,1,326006,345566,303186,11138,15366062
10390,0,2,-0.5,-1.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,10890,2,0,482000,-0.5,1,450460,481992,423432,9157,79576438
10391,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5009,2,0,286000,-0.5,1,377666,400326,355006,5794,59790267
10392,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6090,2,0,262000,-0.5,1,318321,337420,299222,1686,15374444
10393,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6141,2,0,44461,-0.5,1,160792,183303,147929,-862,15365794
10394,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6060,2,0,283022,-0.5,1,339161,379860,305245,-13765,15371611
10395,0,2,0,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,135907,2,0,156861,-0.5,1,195972,239086,156778,-5136,69023357
10396,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6534,2,0,280000,-0.5,1,260743,294640,232061,-242,15352993
10397,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,140878,-0.5,1,265117,283675,246559,4391,15364870
10398,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5800,2,0,287000,-0.5,1,387322,406688,364083,17345,15374347
10399,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5009,2,0,232000,-0.5,1,290915,311279,273460,5017,54635666
10400,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5200,2,0,138000,-0.5,1,159468,192956,133953,-10549,15368112
10401,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4356,2,0,344000,-0.5,1,431590,461801,405695,1684,58637618
10402,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6969,2,0,264000,-0.5,1,364658,382891,346425,935,15369558
10403,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,8712,2,0,343332,-0.5,1,425430,450956,404159,-1347,15378450
10404,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7424,2,0,143820,-0.5,1,164422,207172,138114,-14478,15377214
10405,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4791,2,0,119000,-0.5,1,193609,209098,174248,1933,15366711
10406,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7840,2,0,192000,-0.5,1,271112,290090,254845,2121,15375984
10407,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6098,2,0,319000,-0.5,1,430471,451995,408947,-460,52932804
10408,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5632,2,0,219000,-0.5,1,274198,296134,255004,5776,15373243
10409,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,274000,-0.5,1,344527,361753,323855,9967,35963096
10410,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,8310,2,0,127969,-0.5,1,241252,258140,221952,6406,15354220
10411,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1.5,1.5,19166,2,0,338000,-0.5,1,416377,437196,395558,1318,15372595
10412,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,8450,2,0,188000,-0.5,1,259959,272957,236563,10175,15367876
10413,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6210,2,0,286110,-0.5,1,408960,433498,388512,4394,53367289
10414,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5713,2,0,227000,-0.5,1,290651,308090,264492,6253,15374231
10415,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6000,2,0,183788,-0.5,1,286466,309383,263549,3411,15376670
10416,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7405,2,0,267383,-0.5,1,235819,278266,198088,11101,53367842
10417,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4660,2,0,209000,-0.5,1,271746,293486,250006,4552,15365001
10418,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,62988,2,0,629000,-0.5,1,596583,662207,536925,16184,15378297
10419,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4791,2,0,302000,-0.5,1,363640,410913,345458,-203,58726487
10420,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6799,2,0,244000,-0.5,1,355169,372927,333859,3784,15371524
10421,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6024,2,0,172539,-0.5,1,238134,259566,221465,252,15367007
10422,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6490,2,0,236075,-0.5,1,311507,330197,292817,4022,15377462
10423,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6482,2,0,279000,-0.5,1,318297,350127,289650,3061,53367552
10424,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4356,2,0,127000,-0.5,1,186116,204728,169366,4855,15353505
10425,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5600,2,0,270000,-0.5,1,297459,330179,276637,-4297,35962952
10426,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,262000,-0.5,1,348813,369742,331372,3047,60051993
10427,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4675,2,0,202556,-0.5,1,295019,312720,277318,9486,15365954
10428,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,303277,-0.5,1,390067,413471,366663,5658,53366615
10429,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5600,2,0,240000,-0.5,1,333709,350394,313686,1661,53366131
10430,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9583,2,0,431000,-0.5,1,545333,572600,518066,14686,63102052
10431,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7448,2,0,355552,-0.5,1,468279,491693,444865,8148,61347854
10432,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6599,2,0,326000,-0.5,1,416046,445169,391083,3708,58726182
10433,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,10018,2,0,308000,-0.5,1,391123,422413,367656,8225,55253416
10434,0,2,-0.5,-1.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5663,2,0,246000,-0.5,1,318847,334789,299716,2795,15374419
10435,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3833,2,0,110064,-0.5,1,168095,181543,154647,3202,15353539
10436,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7024,2,0,453000,-0.5,1,486219,515392,461908,1887,79577641
10437,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,66646,2,0,879860,-0.5,1,1008363,1310872,776440,-1845,15378135
10438,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,8232,2,0,223916,-0.5,1,293577,314127,273027,574,15353365
10439,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4626,2,0,288000,-0.5,1,350158,367666,329149,10702,58726189
10440,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,5000,2,0,121727,-0.5,1,194735,216156,175262,2664,15367289
10441,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4791,2,0,207000,-0.5,1,275550,297594,253506,-664,15370999
10442,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5880,2,0,136000,-0.5,1,222241,237798,206684,5954,15364873
10443,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7350,2,0,195000,-0.5,1,175266,213825,138460,6483,15364528
10444,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,225369,-0.5,1,299027,325939,275105,2795,15373029
10445,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6600,2,0,260000,-0.5,1,352037,369639,330915,8272,15372016
10446,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3920,2,0,179000,-0.5,1,247242,281856,210156,1833,15370904
10447,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3645,2,0,139083,-0.5,1,247911,265265,228078,5672,15353536
10448,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7013,2,0,373000,-0.5,1,423965,453643,398527,6735,79574687
10449,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5768,2,0,209000,-0.5,1,269866,283359,256373,5105,15373236
10450,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-1.5,1.5,1999,2,0,95000,0.5,1,131811,160809,108085,-11279,15368409
10451,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6534,2,0,278827,-0.5,1,396612,420409,372815,2410,54636096
10452,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9931,2,0,488000,-0.5,1,505697,536039,470298,1359,69026260
10453,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,10113,2,0,447000,-0.5,1,498919,528854,463995,724,63101830
10454,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5702,2,0,145314,-0.5,1,188130,208824,173080,756,15367058
10455,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7927,2,0,197000,-0.5,1,282661,299621,257222,2299,15367912
10456,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6098,2,0,155000,-0.5,1,235341,247108,216514,12751,15354358
10457,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6807,2,0,222000,-0.5,1,303521,318697,285310,7974,63101868
10458,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5667,2,0,135947,-0.5,1,220915,240797,203242,9334,15354383
10459,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5073,2,0,269920,-0.5,1,403041,423193,382889,843,61347809
10460,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6292,2,0,222000,-0.5,1,442201,468733,411247,1874,35963647
10461,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,70567,2,0,320000,-0.5,1,437446,476816,415574,8753,15378996
10462,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5619,2,0,270608,-0.5,1,397311,417177,377445,6382,61347983
10463,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9910,2,0,402000,-0.5,1,502520,527646,472369,20362,63102062
10464,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9016,2,0,208080,-0.5,1,369710,395590,351225,1843,15374458
10465,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5824,2,0,261435,-0.5,1,402781,422920,382642,4824,61340009
10466,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4860,2,0,116000,-0.5,1,169718,188387,144260,7078,15366966
10467,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5400,2,0,303987,-0.5,1,398566,418494,378638,1858,60078753
10468,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6570,2,0,308000,-0.5,1,405751,426039,377348,2726,35963230
10469,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4792,2,0,92244,-0.5,1,182300,200530,158601,1532,15366722
10470,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3653,2,0,220557,-0.5,1,313955,332792,291978,3407,94700609
10471,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6481,2,0,331000,-0.5,1,425473,446747,404199,-235,54635647
10472,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6119,2,0,302000,-0.5,1,377188,407363,350785,1995,15370742
10473,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,11883,2,0,450000,-0.5,1,595796,649418,524300,1916,53367980
10474,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4792,2,0,275000,-0.5,1,345154,365863,327896,4803,61306037
10475,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1.5,1.5,17424,2,0,426564,-0.5,1,530955,557503,504407,6122,69028916
10476,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5349,2,0,305413,-0.5,1,338071,365117,321167,2610,15372452
10477,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5600,2,0,255000,-0.5,1,325932,348747,299857,2603,15369262
10478,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7200,2,0,321300,-0.5,1,449597,472077,427117,2787,53367745
10479,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5227,2,0,374000,-0.5,1,439148,465497,412799,6568,61348602
10480,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1.5,1.5,19292,2,0,384000,-0.5,1,420295,441310,399280,3654,15376654
10481,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7840,2,0,226000,-0.5,1,251075,283715,228478,2814,15373247
10482,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7840,2,0,153979,-0.5,1,254650,269929,236824,6474,15377336
10483,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5706,2,0,246000,-0.5,1,332704,352666,312742,1475,15369758
10484,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7363,2,0,123000,-0.5,1,214701,234024,188937,5050,15366857
10485,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4356,2,0,239000,-0.5,1,304149,328481,270693,1074,61340120
10486,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9750,2,0,215000,-0.5,1,328169,347859,292070,6930,15367873
10487,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4791,2,0,275400,-0.5,1,389449,412816,369977,1219,58726518
10488,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5640,2,0,156861,-0.5,1,245299,262470,225675,3518,15364588
10489,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6098,2,0,297000,-0.5,1,377343,407530,343382,7015,54636374
10490,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4051,2,0,306000,-0.5,1,336945,370639,303251,720,69029103
10491,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,165620,-0.5,1,266829,280170,253488,2280,15365461
10492,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6708,2,0,336000,-0.5,1,380541,414790,353903,2393,60912652
10493,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6044,2,0,286000,-0.5,1,377576,400231,347370,7937,61348541
10494,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6098,2,0,180000,-0.5,1,226401,242249,210553,8441,15354347
10495,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,-1.5,1.5,1742,2,0,193000,-0.5,1,272057,291101,255734,-75,94702416
10496,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6969,2,0,179520,-0.5,1,334668,358095,314588,4393,15373296
10497,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5880,2,0,226000,-0.5,1,381683,408401,351148,1530,15376279
10498,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6116,2,0,308999,-0.5,1,442881,469454,411879,1367,69023373
10499,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7405,2,0,258000,-0.5,1,331404,351288,311520,-744,35963763
10500,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,308550,-0.5,1,388327,415510,361144,2273,15374343
10501,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6000,2,0,114023,-0.5,1,249751,264736,237263,3908,15353756
10502,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6050,2,0,284000,-0.5,1,371069,397044,345094,2957,15374384
10503,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5695,2,0,311000,-0.5,1,464191,487401,440981,5332,97865307
10504,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5235,2,0,259000,-0.5,1,320010,342411,304010,2465,15374429
10505,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6098,2,0,197297,-0.5,1,268878,285011,252745,1304,15353699
10506,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7840,2,0,332000,-0.5,1,457291,489301,429854,4162,52841540
10507,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4072,2,0,159120,-0.5,1,224185,251087,197283,-686,15370534
10508,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5760,2,0,235414,-0.5,1,373936,392633,347760,3349,15370782
10509,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5627,2,0,290272,-0.5,1,232823,295685,179274,-8503,15374065
10510,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,4000,2,0,124848,-0.5,1,200097,214104,180087,3338,15369972
10511,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5800,2,0,220565,-0.5,1,296174,334677,272480,269,15372941
10512,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4268,2,0,236000,-0.5,1,323972,349890,301294,1732,61347647
10513,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,67082,2,0,577000,-0.5,1,749912,809905,659923,9891,15378125
10514,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3920,2,0,158100,-0.5,1,239272,265592,220130,3302,15352593
10515,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6533,2,0,156861,-0.5,1,254775,272609,234393,4568,15376838
10516,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4791,2,0,211140,-0.5,1,303291,318456,288126,4029,54635693
10517,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,38384,2,0,788000,-0.5,1,781406,961129,672009,4534,68548506
10518,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7820,2,0,184127,-0.5,1,251402,269000,238832,2970,15353731
10519,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,43560,2,0,453915,-0.5,1,495253,539826,455633,-3980,15372511
10520,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3800,2,0,202878,-0.5,1,329689,352767,306611,6438,15366027
10521,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4356,2,0,209647,-0.5,1,309566,337427,290992,7929,15371286
10522,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4486,2,0,188233,-0.5,1,269525,285697,256049,2030,15370911
10523,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,314000,-0.5,1,395992,415792,368273,2716,35963321
10524,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-0.5,1.5,3484,2,0,185000,-0.5,1,233014,258646,216703,-1304,15353089
10525,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,-1.5,1.5,1960,2,0,55556,0.5,1,123686,143476,103896,-369,15368472
10526,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6438,2,0,296000,-0.5,1,410358,430876,389840,5786,15374221
10527,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6481,2,0,282350,-0.5,1,387771,418793,360627,109,35963234
10528,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,2,1.5,45738,2,0,241498,-0.5,1,357406,418165,321665,-2280,15351827
10529,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4965,2,0,212000,-0.5,1,279570,293548,265592,447,15377495
10530,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5227,2,0,254000,-0.5,1,337754,371529,310734,26592,15374291
10531,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6606,2,0,360000,-0.5,1,480759,504797,451913,2069,53367461
10532,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,8634,2,0,225420,-0.5,1,270079,286284,256575,2943,15353331
10533,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4050,2,0,268000,-0.5,1,375211,397724,348946,3587,61348367
10534,0,2,2,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6300,2,0,350000,-0.5,1,481346,505413,457279,2604,58726369
10535,0,2,-0.5,-1.5,TRACY,-1.5,1.5,-0.5,1,0.5,1.5,5336,2,1,90000,-0.5,1,0,0,0,0,97865245
10536,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,8759,2,0,167000,-0.5,1,232195,255414,211297,-2031,15367118
10537,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5400,2,0,265000,-0.5,1,328173,351145,308483,2348,15373413
10538,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6969,2,0,128741,-0.5,1,309459,334216,275419,-181,15353718
10539,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9583,2,0,30060,-0.5,1,192836,266114,111845,-7864,15372484
10540,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,1,1.5,9650,2,0,369000,-0.5,1,436205,458015,414395,2181,53367947
10541,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7182,2,0,142000,-0.5,1,227034,240656,211142,3922,15364892
10542,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6048,2,0,76730,-0.5,1,200623,226704,180561,1494,15370281
10543,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7165,2,0,280000,-0.5,1,353376,371045,335707,2394,15369125
10544,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6969,2,0,316200,-0.5,1,334423,387931,307669,6311,15379036
10545,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6534,2,0,324000,-0.5,1,388999,420119,365659,1830,15369614
10546,0,2,1,-0.5,Tracy,-1.5,1.5,-0.5,1,-2,1.5,1067,2,0,126000,0.5,1,170247,183867,156627,2370,15364667
10547,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5167,2,0,254898,-0.5,1,337041,360634,320189,1914,35963762
10548,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5662,2,0,286000,-0.5,1,336567,363492,306276,-45,63077171
10549,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6534,2,0,308000,-0.5,1,428088,458054,402403,2293,53366636
10550,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,6944,2,0,103260,-0.5,1,224307,244495,201876,1218,15354117
10551,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5601,2,0,223686,-0.5,1,323144,348996,303755,-2489,35962961
10552,0,2,1.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4356,2,0,275706,-0.5,1,403896,424091,383701,2685,53366776
10553,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0,1.5,4922,2,0,208080,-0.5,1,290635,305167,267384,3429,15371215
10554,0,2,0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,7548,2,0,63991,-0.5,1,159117,190940,132067,-1750,15365316
10555,0,2,-0.5,-0.5,Tracy,-1.5,1.5,-0.5,1,0.5,1.5,5183,2,0,114000,-0.5,1,197189,214936,179442,2110,15369990
